P01730	P01730	0.874108706376	1.0	1.0	0.0	0.993307149076	6.31544148072
P21675	Q62311	None	None	None	None	None	None
P06400	P29375	0.191439491079	0.452540061751	0.4876993324	0.741813414669	0.775890712555	4.82884589717
P09086	P20226	0.100443781596	0.268345167919	0.281579282395	0.536066749261	0.968672416947	5.0981602483
P46108	P22681	0.185386444388	0.328014103343	0.745129089264	0.662599566375	0.368411703433	4.56727589727
P06213	P27986	0.304128422095	0.646821924009	0.834547055264	0.71903027615	0.138206281958	5.35957109715
P31946	P04049	0.185386444388	0.916013074052	0.24880721933	None	0.655852884089	4.27751290614
Q08999	P15172	0.422871886816	0.344167575336	0.108559407569	0.349266261236	0.616227146036	4.09987768444
P17095	P17947	None	None	None	None	None	None
P17947	Q08945	0.322306247091	0.301076518997	0.244817701945	0.501746641471	0.639620811687	2.58960558653
Q9DH70	P04637	None	None	None	None	None	None
Q09472	P25490	0.422871886816	0.587854543439	0.4876993324	0.866426958058	0.941409109351	4.8253652505
Q92793	P36956	0.191439491079	0.41580666616	0.371730801067	0.64544693331	0.8594166142	3.49765712238
P15923	Q04650	None	None	None	None	None	None
P15923	P15172	0.440069883926	0.582392314024	1.0	0.717474004204	0.57833789918	2.83090926304
P15884	Q02535	0.100443781596	0.269185432509	0.740093730544	0.831798888883	None	2.3125165589
P25490	P32561	None	None	None	None	None	None
P00519	Q13315	0.22783656183	0.786133983881	0.324934946398	0.669185355696	0.541112312772	4.98032337184
P39958	P20338	None	None	None	None	None	None
P35609	P35439	None	None	None	None	None	None
P02593	P35609	None	None	None	None	None	None
P31314	Q15172	0.100443781596	0.168109102971	0.0516206996679	0.602786341296	None	3.10907708301
Q94818	Q15172	None	None	None	None	None	None
P15172	P15172	0.534381771967	1.0	1.0	0.0	0.993307149076	4.25310922358
P08571	P18428	0.332772123962	0.774020256182	0.857486590476	0.698458717863	0.883733258272	4.70394686022
P04273	P10809	None	None	None	None	None	None
P10415	P10415	0.742728073869	1.0	1.0	0.0	0.993307149076	5.47559667003
Q07812	P10415	0.54611601521	0.887010128091	1.0	0.483299049862	0.948581487958	5.08816422113
Q15628	P19438	0.441786985133	0.774020256182	0.306578272862	0.769754715295	None	3.4503398475
P19438	P39429	None	None	None	None	None	None
P08138	Q91407	None	None	None	None	None	None
P20783	Q91407	None	None	None	None	None	None
P52583	P62993	None	None	None	None	None	None
P29466	P01584	0.185386444388	0.872803347982	0.0516206996679	0.846884186901	None	4.60699016901
P70380	P01579	None	None	None	None	None	None
P29466	P70380	None	None	None	None	None	None
P42574	P70380	None	None	None	None	None	None
P32239	P01350	-0.0	0.267428737433	0.257432963616	0.872538399621	None	3.3074558942
P35570	P01350	None	None	None	None	None	None
P43405	Q15349	0.185386444388	0.510392356327	0.374035868369	0.697927883633	0.770328693283	4.42119218503
P06730	Q62622	None	None	None	None	None	None
P36956	Q60431	None	None	None	None	None	None
Q12772	Q60431	None	None	None	None	None	None
P42574	P09874	0.191439491079	0.465345946207	0.113264575631	0.776509106861	0.493546874013	5.09942387044
Q00987	P04637	0.440611791022	1.0	1.0	0.677098048647	None	4.07466321885
P14859	Q64693	None	None	None	None	None	None
P09086	Q64693	None	None	None	None	None	None
P20071	P42345	None	None	None	None	None	None
Q99075	P00587	None	None	None	None	None	None
Q16514	Q16514	0.883169868516	0.705404531698	1.0	0.0	0.993307149076	1.22570699971
Q16514	P02304	None	None	None	None	None	None
P02304	Q16594	None	None	None	None	None	None
Q62311	P06899	None	None	None	None	None	None
Q16695	Q62311	None	None	None	None	None	None
P46677	P20226	None	None	None	None	None	None
P21675	P20226	0.679661867014	0.705404531698	0.365324326482	0.75130140288	0.891362375426	4.63073744628
P11277	P02549	0.903481168232	0.961000481228	1.0	0.832346631596	0.976044523344	5.3399303516
Q16594	Q62311	None	None	None	None	None	None
Q16514	Q62311	None	None	None	None	None	None
Q62311	P20226	None	None	None	None	None	None
P29083	Q62311	None	None	None	None	None	None
Q16594	P49848	0.874108706376	0.705404531698	1.0	0.556653229835	0.980073827617	3.26453463269
Q00403	Q16594	0.191439491079	0.705404531698	0.365324326482	0.922680392265	0.977976288206	3.63056997971
P20226	Q15572	0.191439491079	0.851949400681	0.108559407569	0.774454396021	0.801858626499	1.89483318023
Q00403	P08047	0.191439491079	0.46181222802	0.500403049442	0.671635803298	0.958964889872	4.21564223842
P25490	Q00403	0.163005080427	0.205693984161	0.342556270367	0.831431190166	0.958349174019	4.23985524779
P04637	Q27272	None	None	None	None	None	None
P04637	Q16594	0.679661867014	0.686877523753	1.0	0.645570075166	None	2.98258678873
P04637	P49848	0.679661867014	0.46181222802	1.0	0.824169082706	None	3.26860306858
P47825	P08047	None	None	None	None	None	None
P08047	P25490	0.150839924698	0.360635654347	0.930491851028	0.778478890838	0.962185519887	3.78981233885
P18846	P03254	None	None	None	None	None	None
P15336	P03254	None	None	None	None	None	None
P18847	P03254	None	None	None	None	None	None
P45984	P03254	None	None	None	None	None	None
P03254	P06400	None	None	None	None	None	None
P32519	P06400	0.191439491079	0.297904749157	0.342556270367	0.861555493994	0.978058298132	4.13611918565
P06400	P03129	None	None	None	None	None	None
P03130	P06400	None	None	None	None	None	None
P06400	P29374	0.191439491079	0.452039584785	0.342556270367	0.834919405824	0.983631821408	4.82087114327
Q13029	P06400	0.100443781596	0.291945599919	0.281579282395	0.714529445363	0.983435431374	4.41571666403
Q63755	P06400	None	None	None	None	None	None
Q15544	Q15543	0.679661867014	0.705404531698	1.0	0.564884529977	None	3.1048554638
Q15544	P20226	0.679661867014	0.705404531698	0.365324326482	0.886184795273	0.639926179363	3.69456681687
P20226	Q15543	0.679661867014	0.705404531698	0.281579282395	0.526320479619	None	3.63464216351
Q15543	Q12962	0.679661867014	0.705404531698	0.4169067574	0.581956145968	None	2.5888431781
Q16514	P20226	0.679661867014	0.705404531698	0.365324326482	0.745557157556	0.972677213595	2.59501419865
Q15544	Q16514	0.679661867014	0.705404531698	1.0	0.678675403296	0.685857703852	2.19534195719
Q12962	Q16514	0.883169868516	0.705404531698	0.281579282395	0.710897890841	0.95797853113	1.73755208802
Q08462	P08752	None	None	None	None	None	None
Q8NEB9	P06127	0.0701411784845	0.2902749388	0.0516206996679	0.611728511354	0.79712437117	4.08652578974
Q00839	P06127	0.332772123962	0.0423561262832	0.0516206996679	0.471946338833	0.835847779826	4.51598198587
P06127	P06239	0.387881324379	0.551922022582	0.0516206996679	0.935782230497	0.986346733637	3.72984750974
P01112	Q13671	0.131591701596	0.61112268156	0.0516206996679	0.772435167036	0.566177397647	3.61675833692
P42655	Q13671	None	None	None	None	None	None
Q13671	P42684	0.42250531835	0.61112268156	0.0516206996679	0.664087876963	0.945915439773	4.560030029
P16333	P42768	0.410518558319	1.0	0.345516049415	0.563275805002	0.898382716145	4.40155398715
Q61036	P60953-2	None	None	None	None	None	None
P29317	P20827	0.255605371999	0.857422655921	0.0516206996679	0.721849476349	0.355245972054	5.72978433397
P39429	Q15628	None	None	None	None	None	None
Q13158	Q15628	0.964023179157	0.774020256182	0.839307851948	0.794602611017	0.964724129964	3.17331915824
P25445	Q13158	1.0	0.923239148815	0.839307851948	0.611152924056	0.653235465584	3.47997657865
P39429	P20333	None	None	None	None	None	None
P00533	Q13596	0.567690368147	0.385868775206	0.839307851948	0.475544185168	0.680657466665	5.19099843656
